Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
"<26,40>",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Local-gov,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,9th,5,Separated,Other-service,Unmarried,Other,Female,"<21,40>",Trinadad&Tobago,<=50K
"<17,25>",Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,Black,Female,"<21,40>",Dominican-Republic,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",Mexico,<=50K
"<17,25>",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<61,80>",United-States,>50K
"<41,65>",Private,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",Mexico,<=50K
"<41,65>",Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,"<61,80>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Other,Female,"<21,40>",Columbia,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,"<0,20>",United-States,<=50K
"<17,25>",Federal-gov,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<81,99>",Portugal,<=50K
"<26,40>",Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Other,Male,"<21,40>",Mexico,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<17,25>",State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,10th,6,Divorced,Other-service,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Separated,Sales,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Federal-gov,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,"<21,40>",Mexico,<=50K
"<26,40>",State-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,"<21,40>",Scotland,<=50K
"<26,40>",Private,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<66,90>",Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<61,80>",United-States,>50K
"<66,90>",Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,>50K
"<26,40>",Private,12th,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,"<21,40>",Dominican-Republic,<=50K
"<17,25>",Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,"<21,40>",United-States,>50K
"<41,65>",Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,10th,6,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,"<21,40>",India,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,"<21,40>",Puerto-Rico,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,"<21,40>",Puerto-Rico,<=50K
"<41,65>",Private,11th,7,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,"<21,40>",South,<=50K
"<41,65>",Federal-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,"<21,40>",United-States,<=50K
"<66,90>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,>50K
"<17,25>",Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,"<0,20>",United-States,>50K
"<26,40>",Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,"<41,60>",United-States,<=50K
"<66,90>",Self-emp-inc,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,"<41,60>",United-States,>50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,"<0,20>",England,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<61,80>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,"<41,60>",United-States,>50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Federal-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,"<21,40>",United-States,<=50K
"<66,90>",Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Male,"<0,20>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,"<21,40>",China,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Local-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,9th,5,Never-married,Other-service,Unmarried,White,Female,"<21,40>",Dominican-Republic,<=50K
"<17,25>",Self-emp-not-inc,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",Mexico,<=50K
"<41,65>",Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,"<21,40>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,"<0,20>",Vietnam,<=50K
"<41,65>",Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,"<41,60>",United-States,>50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<17,25>",Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",Mexico,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,"<41,60>",United-States,>50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
