Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
<41-65>,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,>50K
<41-65>,Local-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Separated,Sales,Other-relative,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,<41-60>,Canada,<=50K
<17-25>,Self-emp-inc,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,<21-40>,India,<=50K
<26-40>,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,<21-40>,El-Salvador,<=50K
<17-25>,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,<21-40>,Germany,<=50K
<26-40>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,<41-60>,United-States,>50K
<66-90>,Private,Preschool,1,Widowed,Craft-repair,Unmarried,Black,Male,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<66-90>,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,<21-40>,Puerto-Rico,<=50K
<41-65>,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,10th,6,Separated,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,<21-40>,Taiwan,<=50K
<17-25>,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,Italy,>50K
<66-90>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<61-80>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<66-90>,Private,9th,5,Widowed,Priv-house-serv,Not-in-family,Black,Female,<0-20>,United-States,<=50K
<26-40>,Local-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,<41-60>,United-States,<=50K
<26-40>,Local-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,<81-99>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,<21-40>,Canada,<=50K
<41-65>,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,<61-80>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Other-relative,White,Female,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,<0-20>,United-States,<=50K
<26-40>,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,<41-60>,Italy,>50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,<21-40>,United-States,<=50K
<66-90>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,State-gov,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,<0-20>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,<21-40>,United-States,<=50K
<26-40>,Private,Preschool,1,Never-married,Other-service,Other-relative,White,Female,<21-40>,Mexico,<=50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,Black,Female,<21-40>,United-States,<=50K
<17-25>,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Local-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,<61-80>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<66-90>,Private,7th-8th,4,Widowed,Other-service,Not-in-family,Black,Male,<0-20>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,<81-99>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,<21-40>,Ireland,<=50K
<66-90>,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,<0-20>,United-States,<=50K
<26-40>,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,<41-60>,Mexico,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,<41-60>,United-States,<=50K
<26-40>,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,<21-40>,United-States,<=50K
<26-40>,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,<21-40>,United-States,>50K
<17-25>,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Local-gov,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,<21-40>,United-States,>50K
<41-65>,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,<41-60>,India,<=50K
<17-25>,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,<21-40>,Columbia,<=50K
<26-40>,Private,10th,6,Married-civ-spouse,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,Japan,<=50K
<26-40>,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,Mexico,<=50K
<66-90>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,State-gov,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,<41-60>,United-States,<=50K
<41-65>,Private,Some-college,10,Divorced,Tech-support,Other-relative,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
